index,uid,cluster,friend_count,status_count,follower_count,friends_day,statuses_day,followers_day,retweet_pro,dmention_pro,reply_pro,retweet_div,reply_div,mention_div,i,we,negate,swear,social,posemo,negemo,body,health,ingest,prostr
1845,2215,0,218,973,116,0.556122449,2.4821428571,0.2959183673,0.596107056,0.5474452555,0.0304136253,4.7825529759,2.6054481319,1.8711667706,0.0998748436,0.0032540676,0.034543179,0.0202753442,0.0963704631,0.0347934919,0.0543178974,0.0210262829,0.0167709637,0.0292866083,0.0291970803
1846,2216,0,1237,2472,927,1.1736242884,2.3453510436,0.8795066414,0.4726156752,0.4282341832,0.0542965061,5.1973273495,3.461487896,2.8191440842,0.12507868,0.0021580793,0.0356083086,0.0051254384,0.103138207,0.0535023829,0.0415430267,0.0128585559,0.0128585559,0.0224799928,0.0037771483
1847,2217,0,344,810,221,0.3446893788,0.8116232465,0.2214428858,0.0453400504,0.0982367758,0.0944584383,3.3377196121,3.1994716413,2.5534545315,0.1240049945,0.0033557047,0.0319962541,0.0137349774,0.0828781021,0.0472920243,0.0501794912,0.0156859685,0.0125643827,0.0220852193,0
1848,2218,0,11,240,12,0.0316091954,0.6896551724,0.0344827586,0.1196581197,0.3675213675,0.1709401709,2.2757106857,1.436828669,0.967085108,0.0899297424,0.0014051522,0.0337236534,0.0028103044,0.1180327869,0.043559719,0.0281030445,0.018735363,0.018735363,0.0271662763,-0.0085470085
1849,2219,0,398,273,232,1,0.6859296482,0.5829145729,0.141221374,0.2022900763,0.3549618321,3.2409469797,1.9481374262,1.8200759754,0.0938599922,0.0023464998,0.0301134142,0.011732499,0.0895580759,0.0430191631,0.0344153305,0.0187719984,0.0132968322,0.0320688307,0
1850,2220,0,114,5120,260,0.2420382166,10.8704883227,0.5520169851,0.3437935844,0.4194560669,0.1206415621,4.2427375941,3.3433899295,2.6594361172,0.119273417,0.0018967027,0.0348701488,0.0030639043,0.1242340239,0.0822147651,0.0348701488,0.0112343157,0.0067843595,0.0070761599,0.0017433752
1851,2221,0,50,268,57,1.7857142857,9.5714285714,2.0357142857,0.4144486692,0.4372623574,0.1406844106,2.5247433077,0.5004024235,3.1360413941,0.0328554361,0,0.0077658303,0.0029868578,0.0071684588,0.0113500597,0.0101553166,0.0017921147,0.0065710872,0.0101553166,0.0076045627
1852,2222,0,222,711,175,0.6788990826,2.1743119266,0.5351681957,0.3835403727,0.3664596273,0.0807453416,4.6702718162,2.3997003451,1.4735023851,0.0992569002,0.0047770701,0.0233545648,0.0070771408,0.0819179052,0.0422859165,0.0284854919,0.0205237084,0.0092002831,0.0297239915,0.0093167702
1853,2223,0,108,297,78,0.3121387283,0.8583815029,0.225433526,0.3186813187,0.2820512821,0.021978022,3.8286514828,1.054920168,1.6769877743,0.1365556077,0.0004692633,0.0211168466,0.0056311591,0.0746128578,0.0342562177,0.0394181136,0.0220553731,0.0154856875,0.0469263257,0.0073260073
1854,2224,0,460,1606,318,1.7100371747,5.9702602231,1.1821561338,0.0923984273,0.1041939712,0.0661861075,5.0405166071,2.8198526608,2.4827343876,0.1097841066,0.0020670648,0.0261828204,0.0107946716,0.0766536518,0.0515617823,0.0426619201,0.0215319247,0.0173977951,0.0240009187,0.0065530799
1855,2225,0,29,365,19,0.0484949833,0.610367893,0.0317725753,0.0110497238,0.1574585635,0.0331491713,1.0986122887,1.7478680975,2.8875386096,0.1015144345,0.0007098912,0.0347846664,0.0054424988,0.0584477047,0.0317084714,0.0504022717,0.0238996687,0.0307619498,0.0534784666,0
1856,2226,0,434,174,162,19.7272727273,7.9090909091,7.3636363636,0.2903225806,0.3741935484,0.0451612903,3.1669947184,1.2730283366,1.4941751383,0.1286764706,0.0027573529,0.0340073529,0.0045955882,0.0588235294,0.0386029412,0.0404411765,0.0238970588,0.0248161765,0.0340073529,-0.0064516129
1857,2227,0,38,5594,354,0.0293436293,4.3196911197,0.2733590734,0.3881069669,0.3367346939,0.0390570021,4.5051046168,2.9390617601,2.0815916478,0.1251893748,0.0037874962,0.0252499748,0.007019493,0.0928694071,0.042975457,0.040955459,0.0117664882,0.0137864862,0.0323704676,0.0035186488
1858,2228,0,56,2846,415,0.1081081081,5.4942084942,0.8011583012,0.2066905615,0.1939466348,0.057745918,4.1543695664,1.468139939,1.9770061729,0.0318683446,7.74443368829E-005,0.0222652469,0.0003097773,0.0199419167,0.0077057115,0.0048789932,0.0010842207,0.0074733785,0.00642788,0.0051772202
1859,2229,0,177,166,131,13.6153846154,12.7692307692,10.0769230769,0.4028776978,0.345323741,0.1079136691,3.3854581747,1.7756394837,0.6931471806,0.1159250585,0,0.0409836066,0.0035128806,0.0866510539,0.0433255269,0.0234192037,0.0163934426,0.0245901639,0.0362997658,0.0143884892
1860,2230,0,123,17968,1799,0.0973101266,14.2151898734,1.4232594937,0.2502658632,0.2187167671,0.0198511166,6.4712810778,4.6198087546,2.6707358963,0.1127101221,0.0031442738,0.0325714516,0.016930705,0.0952150603,0.0461563268,0.0605071149,0.0239448543,0.0149957673,0.015519813,0.0021269054
1861,2231,0,12,773,13,0.0497925311,3.2074688797,0.0539419087,0.1123439667,0.1151178918,0.0443828017,3.2337457377,1.7421666261,2.17397249,0.1332406979,0.0012351397,0.0376717616,0.0033966342,0.0745715609,0.0477072719,0.044773815,0.0253203644,0.0236220472,0.0387525089,0.0263522885
1862,2232,0,1653,150,1973,3.3803680982,0.3067484663,4.0347648262,0,0.1533333333,0.14,3.8363068486,3.224791897,2.5993019271,0.0272493573,0.016966581,0.0215938303,0.0025706941,0.0796915167,0.059125964,0.0221079692,0.0061696658,0.0066838046,0.0159383033,0.0666666667
1863,2233,0,188,232,52,0.1556291391,0.1920529801,0.0430463576,0.5888324873,0.5076142132,0.0558375635,3.7348305727,1.214889654,0.6931471806,0.1400437637,0,0.0299051787,0.0131291028,0.0619985412,0.0401167031,0.0320933625,0.0204230489,0.0138584974,0.0350109409,0.1015228426
1864,2234,0,5631,22354,10612,5.1946494465,20.6217712177,9.7896678967,0.2989417989,0.3779761905,0.1722883598,7.3652137861,6.3478262782,4.7342341841,0.1096728642,0.0039068016,0.0205224759,0.0087550012,0.1056719228,0.0449046835,0.0334196281,0.0126147329,0.009790539,0.0093669099,0.0052910053
1865,2235,0,1077,5952,2594,1.0727091634,5.9282868526,2.5836653387,0.1474318326,0.1636017755,0.0938490805,6.2404850595,4.7994529414,3.9315580812,0.1076923077,0.0034061879,0.0253760999,0.007607153,0.0683508374,0.037184218,0.0332103321,0.0178824865,0.0185069543,0.0326426341,0.0066582118
1866,2236,0,462,459,272,4.0884955752,4.0619469027,2.407079646,0.0712694878,0.144766147,0.280623608,3.5328350398,2.1514305788,1.1563941966,0.1411161001,0.0025657473,0.0381654907,0.0051314945,0.1080821039,0.0660679923,0.0449005773,0.0240538807,0.0182809493,0.0295060936,0.0356347439
1867,2237,0,1706,4106,1064,2.5809379728,6.2118003026,1.6096822996,0.0597635027,0.1959092362,0.2953020134,4.5605350419,5.173799764,4.3682270431,0.0985211172,0.0037795825,0.0291124765,0.0073459578,0.0929001996,0.0490182777,0.0295970384,0.0132769949,0.0128893455,0.0154090671,0.0044742729
1868,2238,0,124,312,81,0.6702702703,1.6864864865,0.4378378378,0.2783882784,0.3992673993,0.0512820513,3.5735540401,2.1100165534,1.6094379124,0.0896551724,0.0062695925,0.0213166144,0.002507837,0.0915360502,0.0626959248,0.0426332288,0.0194357367,0.0137931034,0.0275862069,0.0512820513
1869,2239,0,1212,1228,582,6.7709497207,6.8603351955,3.251396648,0.1113967438,0.2973436161,0.2716366752,4.3815861603,4.4359783131,3.9888688131,0.0921551924,0.0029427709,0.0252458762,0.0081313405,0.0918454271,0.0463873616,0.0230000774,0.0125454968,0.0080538992,0.0159529157,0.0025706941
1870,2240,0,36,1011,1158,0.0495185695,1.3906464924,1.5928473177,0.1851851852,0.2808641975,0.1779835391,5.0982481517,4.504034419,3.7971312287,0.0640040107,0.0025902406,0.0213903743,0.0026737968,0.0698529412,0.0488803476,0.0216410428,0.0190508021,0.0130347594,0.0299966578,0.0092592593
1871,2241,0,172,3344,244,0.074978204,1.4577157803,0.1063644289,0.1919225634,0.3361148198,0.1869158879,5.0600279734,4.4942353891,3.9487436281,0.0785972851,0.0033936652,0.0205882353,0.0049321267,0.0995927602,0.0700904977,0.0216289593,0.015158371,0.0126696833,0.0227149321,0.0030040053
1872,2242,0,454,142,195,12.6111111111,3.9444444444,5.4166666667,0.1985294118,0.2205882353,0.125,3.3684464578,2.1648590591,0.6931471806,0.0576164167,0.0071033938,0.0173638516,0.0047355959,0.1199684294,0.0560378848,0.0228887135,0.0244672455,0.0086819258,0.0260457774,0.0073529412
1873,2243,0,101,4044,1700,0.1618589744,6.4807692308,2.7243589744,0.4735497993,0.4461875228,0.0514410799,5.4541006529,3.7725693259,3.625612962,0.0609788571,0.0015976993,0.0223677904,0.0022900357,0.0615646802,0.0410076157,0.0151248868,0.0172018959,0.0151248868,0.0400489961,-0.0025538125
1874,2244,0,233,840,126,0.7147239264,2.5766871166,0.3865030675,0.1569620253,0.1772151899,0.0227848101,3.9731342888,2.1913817581,2.1439522006,0.1045551819,0.0012228676,0.024304494,0.0032100275,0.0747477836,0.0368388872,0.0299602568,0.0194130235,0.0272088046,0.0324059921,0.0075949367
1875,2245,0,290,1199,359,0.4632587859,1.9153354633,0.5734824281,0.6676829268,0.5772357724,0.0335365854,5.3915358164,2.8157352922,2.3030547998,0.1216509776,0.0014482259,0.0292058895,0.0159304852,0.0818247647,0.0354815351,0.0415158098,0.0156891142,0.0094134685,0.0335505672,0.006097561
1876,2246,0,542,861,625,2.4636363636,3.9136363636,2.8409090909,0.2568807339,0.2975098296,0.131061599,5.0261930135,3.2584285043,3.8834341434,0.1154183477,0.0014032626,0.0268373969,0.013857218,0.0948956323,0.0570075425,0.0459568497,0.0115769163,0.0080687599,0.017891598,0.0249017038
1877,2247,0,431,216,251,0.3677474403,0.1843003413,0.2141638225,0.4470588235,0.3941176471,0.0411764706,3.7275276652,0.9922819749,1.0986122887,0.1031207598,0,0.0407055631,0.0067842605,0.0732700136,0.0488466757,0.0420624152,0.0271370421,0.0189959294,0.0339213026,-0.0117647059
1878,2248,0,131,825,251,0.2356115108,1.4838129496,0.4514388489,0.1120906801,0.120906801,0.0881612091,4.7521742396,3.2781779606,2.2686052856,0.0939204988,0.0036048324,0.0257209665,0.0133476228,0.0933359314,0.0378020265,0.0384840218,0.0197778644,0.0174395947,0.0329306313,0.0037783375
1879,2249,0,279,355,173,0.9789473684,1.2456140351,0.6070175439,0.1676646707,0.1886227545,0.0359281437,3.6311036666,2.2168139078,1.3862943611,0.1270557029,0.0031830239,0.0185676393,0.0066312997,0.0777188329,0.0379310345,0.0334217507,0.0169761273,0.0124668435,0.0281167109,0.002994012
1880,2250,0,694,3995,807,2.4097222222,13.8715277778,2.8020833333,0.1694574682,0.19122572,0.1409912927,5.8525361732,4.247810343,3.3027957014,0.1319736237,0.0030363441,0.0253642079,0.0099677964,0.0970096611,0.0405765987,0.0457905229,0.0196288913,0.0153657415,0.0286152431,0.0023442733
1881,2251,0,413,1963,1128,0.9809976247,4.6627078385,2.6793349169,0.3463329453,0.3434225844,0.1298020955,5.9110043572,4.2320051451,2.9828178226,0.1058253919,0.0046879803,0.0254380572,0.0043037196,0.0879188441,0.046188134,0.0381186597,0.0132954196,0.0155241316,0.0258223179,-0.0023282887
1882,2252,0,559,2415,314,0.4650582363,2.0091514143,0.2612312812,0.2717785844,0.3085299456,0.1379310345,5.0789960606,1.9778686621,1.7611965715,0.1077574967,0.0030638853,0.0294002608,0.0093872229,0.1140808344,0.0461538462,0.0421773142,0.0207301173,0.0146023468,0.0183833116,0.0013611615
1883,2253,0,249,8330,964,0.228440367,7.6422018349,0.8844036697,0.1381926121,0.2160290237,0.1454485488,5.4806986403,4.7584882996,3.6473477625,0.1108427916,0.0012476857,0.0254769379,0.0053127264,0.0598084199,0.0535297432,0.0359816469,0.0159381792,0.0194397489,0.0177895838,0.0003298153
1884,2254,0,1667,3429,1225,2.8350340136,5.8316326531,2.0833333333,0.1659959759,0.3075117371,0.1700201207,3.785091721,3.5157876547,3.3384097323,0.1008300294,0.004449642,0.0353119028,0.0066459397,0.1357426053,0.0730197667,0.0383924242,0.010211358,0.0079580136,0.0038221284,-0.0010060362
1885,2255,0,1149,5991,1597,2.4037656904,12.5334728033,3.3410041841,0.0661689854,0.1191041737,0.0950118765,5.5483752167,4.5513212652,3.2507938119,0.0965901183,0.0016701461,0.0278009743,0.0128392484,0.063256785,0.0397703549,0.0441196938,0.0165622825,0.0239039666,0.0451287404,0.0006786563
1886,2256,0,139,457,55,1.1982758621,3.9396551724,0.474137931,0.1286681716,0.1241534989,0.0203160271,3.1453943241,1.735126457,0.8675632285,0.0625,0.0060240964,0.0124246988,0.0064006024,0.0832078313,0.0259789157,0.0274849398,0.0060240964,0.0214608434,0.0259789157,0.006772009
1887,2257,0,476,480,183,0.3756906077,0.3788476717,0.1444356748,0.5048543689,0.5315533981,0.1334951456,3.94316949,1.1034329096,1.3451379089,0.1165608771,0.0051933064,0.0346220427,0.0080784766,0.1055972302,0.0276976342,0.0346220427,0.0121177149,0.0086555107,0.0207732256,0.0097087379
1888,2258,0,75,220,152,0.4777070064,1.4012738854,0.9681528662,0.2048780488,0.287804878,0.1512195122,2.9966356758,2.3388692709,2.4582044328,0.1076923077,0.0006410256,0.0269230769,0.0070512821,0.116025641,0.0512820513,0.0307692308,0.0108974359,0.0115384615,0.0282051282,-0.0048780488
1889,2259,0,57,487,89,0.6063829787,5.1808510638,0.9468085106,0.3563218391,0.324137931,0.1057471264,4.2897117591,2.4633564618,2.2316069516,0.0925637025,0.002600104,0.0280811232,0.0088403536,0.1055642226,0.0546021841,0.0379615185,0.0124804992,0.0140405616,0.028601144,-0.0022988506
1890,2260,0,284,322,123,0.7319587629,0.8298969072,0.3170103093,0.3525423729,0.3050847458,0.0406779661,3.9217819713,1.4941751383,1.4270610434,0.1024575978,0.0013845621,0.0252682589,0.0176531672,0.0508826584,0.0325372101,0.0339217722,0.0204222915,0.0128071997,0.036344756,0.006779661
1891,2261,0,117,858,186,0.1875,1.375,0.2980769231,0.2265822785,0.2949367089,0.1063291139,3.8776191197,2.9072436799,2.9605014707,0.0860122875,0.0048578368,0.0310044292,0.0084297757,0.1205886555,0.0751535934,0.0338619803,0.0128589799,0.0097156737,0.0195742249,0.0164556962
1892,2262,0,118,481,120,0.3333333333,1.3587570622,0.3389830508,0.3088888889,0.2533333333,0.0822222222,4.1141971079,2.4512951879,1.7782333058,0.1183841406,0.0028053114,0.0211333458,0.0080418927,0.0480643351,0.0314194876,0.0345988405,0.0142135777,0.0158967645,0.0484383767,-0.0022222222
1893,2263,0,312,607,355,0.9122807018,1.7748538012,1.0380116959,0.2065217391,0.1811594203,0.0452898551,5.0799932047,2.7096231344,2.1383972464,0.117326629,0.0031426776,0.0398072491,0.0087994972,0.0789859627,0.0544730777,0.0523779594,0.0171799707,0.0211606956,0.0370835952,0.0018115942
1894,2264,0,139,336,79,1.4787234043,3.5744680851,0.8404255319,0.1396825397,0.1523809524,0.073015873,3.3445488586,2.1995925216,1.9722469794,0.123071649,0.0017140898,0.0250257113,0.0065135413,0.0709633185,0.0490229688,0.0363387041,0.0167980802,0.0116558108,0.018854988,0.0095238095
1895,2265,0,149,1155,147,0.3505882353,2.7176470588,0.3458823529,0.1840659341,0.2032967033,0.0659340659,4.4418291408,3.1379043345,2.0439632439,0.1141557836,0.0006996269,0.0345149254,0.0031483209,0.0613339552,0.0492070896,0.0391791045,0.0167910448,0.0184235075,0.0380130597,0.0027472527
1896,2266,0,214,548,142,1.2738095238,3.2619047619,0.8452380952,0.0411214953,0.2093457944,0.153271028,2.553237003,2.8718999825,2.1571420473,0.0841881411,0.0071303478,0.0281461096,0.0077558169,0.1149612209,0.0525394046,0.0302727045,0.0131348511,0.0115086315,0.0081310983,0.0018691589
1897,2267,0,165,169,43,0.5871886121,0.6014234875,0.153024911,0.2064516129,0.1870967742,0.0193548387,2.5076745825,0,0,0.0755773268,0.0013995801,0.0286913926,0.011196641,0.0832750175,0.0349895031,0.0279916025,0.0230930721,0.0195941218,0.0377886634,0.0387096774
1898,2268,0,185,2412,222,0.1369356033,1.7853441895,0.1643227239,0.2409028098,0.2137263934,0.0073698756,5.0588844866,2.2274376531,2.97137654,0.1353198633,0.0040170274,0.0327957312,0.0074944541,0.0780022783,0.040170274,0.0503027759,0.0100725463,0.0154685533,0.0175070448,0.0032243206
1899,2271,0,302,755,257,1.8192771084,4.5481927711,1.5481927711,0.103021978,0.4285714286,0.0096153846,4.2162022656,1.5367224694,4.4871151699,0.1026291205,0.0042706526,0.0310956893,0.0112104631,0.0972908048,0.0388362472,0.0517816629,0.0274923262,0.0248231683,0.0369678366,0.0082417582
1900,2272,0,59,260,64,0.087667162,0.3863298663,0.0950965825,0.0038610039,0.0733590734,0.1583011583,2.7725887222,1.3862943611,0.3767701613,0.049598833,0.0007293946,0.0368344274,0.0029175784,0.136761488,0.0390226112,0.0335521517,0.0087527352,0.0142231947,0.0415754923,-0.0038610039
1901,2273,0,551,393,273,0.6711327649,0.4786845311,0.3325213155,0.1544715447,0.1327913279,0.0352303523,3.7142428657,2.2934516703,1.6094379124,0.1334359764,0.0028226841,0.0215550423,0.0069284065,0.0744162176,0.0356684629,0.0356684629,0.0171927123,0.0125737747,0.0243777265,0.0027100271
1902,2274,0,394,2596,548,0.9776674938,6.4416873449,1.3598014888,0.0825434439,0.2282780411,0.0943917852,3.9963342041,3.0452246233,2.5142082457,0.0840140578,0.0073613222,0.0189969605,0.0132028875,0.1047207447,0.0673917173,0.0392762158,0.0121105623,0.0080737082,0.015387538,0
1903,2275,0,1660,2116,5569,3.1203007519,3.977443609,10.4680451128,0.4164798206,0.3587443946,0.0801569507,5.8524067653,4.3640303988,3.6036006242,0.0964472658,0.0043434681,0.0253925827,0.0179307273,0.0816349259,0.0471099232,0.0503396815,0.0210491146,0.0167056465,0.0356387126,0.0022421525
1904,2276,0,79,3608,221,0.081025641,3.7005128205,0.2266666667,0.4334341906,0.3358547655,0.0321482602,4.3928916752,2.724958443,1.8143075196,0.1580551864,0.0020323614,0.0237629954,0.0064097553,0.056749785,0.0370515125,0.0336121316,0.0247010084,0.0231376534,0.0469006488,0.0003782148
1905,2277,0,207,355,93,0.4975961538,0.8533653846,0.2235576923,0.4253246753,0.3896103896,0.012987013,3.5524357216,1.2945451658,1.560710409,0.1115834219,0.0037194474,0.0223166844,0.0170031881,0.1030818278,0.0356004251,0.0674814028,0.0233793836,0.0207226355,0.0350690755,0.0097402597
1906,2278,0,60,375,65,0.1570680628,0.9816753927,0.1701570681,0.1129476584,0.173553719,0.0578512397,2.538401967,1.8403407956,0.6614769772,0.1057838661,0.0017757484,0.0246067986,0.0040588534,0.0497209538,0.0350076104,0.0248604769,0.0172501268,0.0152207002,0.031709792,0.0055096419
1907,2279,0,1701,4177,729,1.3897058824,3.4125816994,0.5955882353,0.4679007483,0.4935013785,0.0961008271,4.976063558,3.5679060093,2.7357932829,0.0772804054,0.0036317568,0.0294763514,0.0256756757,0.1188344595,0.0576858108,0.0595439189,0.0215371622,0.0140202703,0.0133445946,0.0216620717
1908,2280,0,503,400,320,1.4794117647,1.1764705882,0.9411764706,0.3738317757,0.3177570093,0.0841121495,3.754345529,1.6840261284,2.4307913289,0.1088463106,0.0040766408,0.0195678761,0.009783938,0.0766408479,0.0570729719,0.038320424,0.0150835711,0.0175295556,0.0362821035,0.015576324
1909,2281,0,561,1363,311,0.5516224189,1.3402163225,0.3058013766,0.1581790123,0.2770061728,0.2307098765,4.836938635,4.0964200404,2.8533877729,0.1002371958,0.0065887727,0.0228410788,0.0040411139,0.091891417,0.0470877625,0.0290784503,0.0141438988,0.0106298867,0.0184485636,0.0046296296
1910,2282,0,610,4572,1121,0.5765595463,4.3213610586,1.0595463138,0.2,0.2020236088,0.1086003373,5.8674085678,4.5467290854,3.3031496277,0.0917752846,0.0015261508,0.0336578122,0.009445636,0.0623246989,0.0373288236,0.0327916185,0.013446626,0.0092806468,0.0205824121,0.0043844857
1911,2283,0,1653,9790,836,7.2183406114,42.7510917031,3.6506550218,0.221871714,0.2986330179,0.1661409043,5.2297771668,3.2658654768,3.5489711824,0.111507109,0.0031469194,0.0240379147,0.010957346,0.107943128,0.0745402844,0.0415545024,0.0183127962,0.0074312796,0.0085308057,0.0115667718
1912,2284,0,44,1940,236,0.0422264875,1.8618042227,0.226487524,0.0687633262,0.1519189765,0.1775053305,4.5001246466,2.7961855825,3.1133120369,0.1113534261,0.0037946526,0.0300955206,0.0072403716,0.099576918,0.0473241157,0.0441400968,0.0180573123,0.0158328608,0.0235093994,0
1913,2285,0,294,2097,307,0.3899204244,2.7811671088,0.4071618037,0.7001295337,0.585492228,0.0420984456,5.3683738301,3.1814506384,2.7055759595,0.114638448,0.0017636684,0.0287477954,0.00670194,0.0790123457,0.0465608466,0.0372134039,0.0250440917,0.0202821869,0.0220458554,0.003238342
1914,2286,0,98,173,51,0.5975609756,1.0548780488,0.3109756098,0.1547619048,0.2142857143,0.0297619048,2.278302525,0.6390318597,1.560710409,0.1275747508,0.0006644518,0.034551495,0.0066445183,0.0724252492,0.0225913621,0.0425249169,0.0272425249,0.019269103,0.0265780731,0.005952381
1915,2287,0,118,168,82,1.7352941177,2.4705882353,1.2058823529,0.3067484663,0.4171779141,0.1349693252,3.2129906323,1.713604892,1.2424533249,0.1115451389,0.0026041667,0.0199652778,0.0052083333,0.0824652778,0.0421006944,0.0386284722,0.0230034722,0.0151909722,0.0251736111,0.0122699387
